275.5,157.6,3.7,3.858
274.7,157.6,3.7,3.880469
273.5,157.6,3.7,3.90248
298.4,157.6,3.7,3.924464
322.9,160.8,3.8,3.946786
326.4,174.2,3.9,3.968461
321.8,160.8,3.8,3.990785
326.4,174.2,3.9,4.01296
330.4,174.2,3.9,4.035296
330.4,174.2,3.9,4.057541
347.7,167.3,3.9,4.079381
351.3,161.2,3.8,4.10224
349.7,157.8,3.7,4.124099
356.6,157.6,3.7,4.146152
365.6,160.8,3.8,4.16826
367.0,157.6,3.7,4.190355
368.4,157.6,3.7,4.212399
361.5,157.6,3.7,4.234482
357.4,157.6,3.7,4.257201
354.8,157.6,3.7,4.279587
366.8,167.3,3.9,4.30213
417.4,157.6,3.7,4.323864
472.8,186.8,3.9,4.346151
440.3,168.7,4.0,4.368115
433.0,167.3,3.9,4.389497
431.3,168.8,4.0,4.411745
428.0,167.6,3.9,4.433645
421.7,167.3,3.9,4.456445
424.8,167.6,3.9,4.478252
420.5,167.3,3.9,4.500288
422.2,168.3,3.9,4.522628
421.9,167.9,3.9,4.544818
425.3,169.9,4.0,4.567111
423.8,170.5,4.1,4.589239
422.7,170.8,4.1,4.611296
426.9,172.2,4.2,4.633402
425.7,171.9,4.2,4.655929
426.3,172.0,4.2,4.678127
430.5,173.4,4.2,4.700467
433.3,174.2,4.3,4.722762
432.6,173.9,4.3,4.744691
423.0,171.6,4.1,4.767411
419.5,174.8,4.3,4.790195
394.7,178.9,5.9,4.81239
388.9,221.1,5.9,4.834856
396.3,216.4,5.9,4.856586
393.4,231.2,5.9,4.878608
385.0,204.9,5.9,4.901482
376.5,195.9,5.9,4.923715
375.7,192.1,5.9,4.945464
364.0,192.7,5.9,4.967447
368.1,182.4,5.9,4.98957
249.1,191.9,4.0,5.167449
252.9,188.9,4.0,5.189744
257.1,191.8,4.0,5.212074
259.3,162.5,3.9,5.233954
254.7,193.1,4.0,5.256762
252.8,170.0,4.0,5.278546
257.7,161.3,3.8,5.300588
264.7,160.8,3.8,5.323265
252.5,170.0,4.0,5.345592
258.9,160.8,3.8,5.367518
258.3,161.5,3.8,5.389887
255.1,161.5,3.8,5.411813
257.5,160.8,3.8,5.433713
257.7,160.8,3.8,5.456314
253.1,160.8,3.8,5.477997
252.2,160.8,3.8,5.50116
259.0,157.6,3.7,5.523233
262.9,161.8,3.8,5.545521
331.4,195.8,3.0,5.567671
331.7,194.5,3.0,5.589877
330.9,194.2,3.0,5.611955
331.4,193.4,3.0,5.633718
331.0,192.7,3.0,5.656514
331.3,192.3,3.0,5.678653
331.4,192.1,2.9,5.700284
331.3,191.4,2.9,5.722842
330.9,190.5,2.9,5.744774
333.7,187.8,3.0,5.767333
334.1,188.3,3.0,5.790191
334.4,188.8,3.0,5.812405
334.7,189.6,3.0,5.834753
335.2,190.6,3.0,5.857386
335.9,191.6,3.0,5.878878
336.6,192.4,3.0,5.900818
336.9,193.3,3.0,5.923009
337.4,193.9,3.0,5.945272
337.9,194.5,3.0,5.967719
338.5,195.1,3.0,5.990128
339.0,195.8,3.0,6.01193
339.5,196.4,3.0,6.034596
339.9,196.9,3.0,6.056601
340.2,197.4,3.0,6.078808
340.5,197.8,3.0,6.100842
340.6,198.0,3.0,6.123195
340.9,198.1,3.0,6.145131
341.7,198.4,3.0,6.167696
341.6,198.6,3.0,6.190568
341.8,199.0,3.0,6.211723
342.0,199.3,3.0,6.234238
342.2,199.5,3.0,6.256509
342.4,199.6,3.0,6.278587
342.6,199.6,3.0,6.301085
343.0,199.6,3.0,6.32313
343.2,199.6,3.0,6.345059
335.5,196.2,2.9,6.545162
335.7,196.3,2.9,6.56735
335.7,196.3,2.9,6.589853
335.8,196.5,2.9,6.612522
335.8,196.6,2.9,6.63413
335.8,196.6,2.9,6.656316
336.0,196.5,2.9,6.678623
336.0,196.4,2.9,6.700742
336.1,196.4,2.9,6.723128
336.2,196.5,2.9,6.745096
336.6,196.6,2.9,6.767599
336.7,196.6,2.9,6.789607
336.7,196.1,2.9,6.811933
336.6,195.3,2.9,6.834399
336.9,194.4,2.9,6.856545
337.2,193.4,2.9,6.879277
337.3,192.6,2.9,6.901276
337.6,192.0,2.9,6.923737
337.7,191.5,2.9,6.945985
265.3,197.8,4.0,7.166367
265.3,198.6,4.0,7.189024
265.3,198.6,4.0,7.211007
263.2,195.6,4.0,7.45542
261.9,196.0,4.0,7.477933
250.7,170.0,4.0,7.500085
250.2,189.9,4.0,7.522567
254.5,190.6,4.0,7.54442
249.8,190.2,4.0,7.567045
253.0,188.6,4.0,7.588964
255.8,191.7,4.0,7.610879
320.7,157.6,3.7,7.855761
322.8,157.6,3.7,7.877796
321.1,157.6,3.7,7.900374
320.4,157.6,3.7,7.922335
324.8,157.6,3.7,7.944167
324.9,157.6,3.7,7.966265
324.0,157.8,3.7,7.988768
324.5,157.6,3.7,8.010765
323.9,157.6,3.7,8.03306
324.3,157.6,3.7,8.055483
323.4,157.6,3.7,8.077831
324.4,157.6,3.7,8.10041
321.3,157.6,3.7,8.122254
351.4,173.4,4.6,8.389439
355.9,182.9,5.9,8.410655
352.9,173.3,4.6,8.432796
347.9,175.5,4.4,8.455306
349.7,174.3,4.7,8.477343
352.0,174.1,4.7,8.499745
350.4,175.4,4.4,8.522305
353.8,175.1,4.4,8.543895
417.9,273.7,5.9,8.566167
390.3,240.2,5.9,8.588461
387.6,242.4,5.9,8.61066
384.9,261.4,5.9,8.632558
397.4,250.1,5.9,8.655112
398.5,251.7,5.9,8.677327
397.2,253.8,5.9,8.699694
393.7,254.8,5.9,8.721954
392.8,255.1,5.9,8.74385
391.6,254.3,5.9,8.766215
390.0,254.4,5.9,8.788595
389.5,253.3,5.9,8.810467
387.3,250.9,5.9,8.832839
386.6,250.5,5.9,8.855324
375.6,246.9,5.9,8.877385
384.4,237.2,5.9,8.899616
117.7,216.3,5.9,9.121774
182.8,199.5,4.1,9.143367
122.0,222.3,5.9,9.165703
265.3,198.6,4.0,9.388436
265.3,194.6,4.0,9.411337
265.3,187.4,4.0,9.433431
265.3,189.6,4.0,9.455624
265.3,193.4,4.0,9.477477
265.3,198.6,4.0,9.498999
265.3,195.1,4.0,9.52152
265.3,194.6,4.0,9.543625
265.3,192.7,4.0,9.565874
265.3,191.2,4.0,9.587997
265.3,192.3,4.0,9.610354
265.3,196.1,4.0,9.63315
265.3,196.7,4.0,9.654722
353.0,167.3,3.9,9.877251
348.9,161.5,3.8,9.899025
345.4,167.3,3.9,9.922251
346.5,167.4,3.9,9.943402
346.8,167.3,3.9,9.965582
346.3,167.3,3.9,9.988504
347.0,167.3,3.9,10.01031
347.7,167.3,3.9,10.03272
348.2,167.3,3.9,10.05561
348.5,167.3,3.9,10.07684
348.3,167.3,3.9,10.09895
348.8,167.3,3.9,10.12178
349.1,167.3,3.9,10.14374
344.7,161.2,3.8,10.16598
260.6,161.2,3.8,10.40968
260.8,160.8,3.8,10.4321
251.8,170.0,4.0,10.45467
261.5,160.8,3.8,10.47645
259.4,162.2,3.9,10.49883
350.3,189.2,2.9,11.14428
350.6,189.5,2.9,11.16648
351.1,189.8,2.9,11.18694
351.8,190.1,2.9,11.20913
352.4,190.2,2.9,11.23182
353.1,190.1,2.9,11.25396
353.0,189.9,2.9,11.27565
353.7,189.8,2.9,11.29818
354.1,189.7,2.9,11.32063
354.7,189.2,2.9,11.34329
355.2,189.1,2.9,11.3645
355.5,189.0,2.9,11.38719
355.9,188.9,2.9,11.40918
356.2,188.7,2.9,11.43133
335.1,27.4,5.2,11.45345
278.1,160.8,3.8,11.56574
276.1,160.8,3.8,11.5883
277.5,160.8,3.8,11.6097
274.8,160.8,3.8,11.63249
274.6,162.0,3.8,11.65478
274.7,161.9,3.8,11.67747
273.9,161.7,3.8,11.69919
273.4,162.3,3.9,11.72156
273.5,162.3,3.9,11.74347
273.0,163.0,3.9,11.76571
282.6,162.7,3.9,11.78864
316.0,160.8,3.8,11.80978
335.6,157.6,3.7,11.83227
331.7,157.6,3.7,11.85486
330.8,157.6,3.7,11.87661
331.1,157.6,3.7,11.89899
333.4,157.9,3.7,11.92134
331.3,157.6,3.7,11.94322
350.0,157.6,3.7,12.16501
357.9,186.2,2.9,12.34307
366.3,22.2,5.0,12.36527
356.6,185.9,2.9,12.38851
357.9,186.3,2.9,12.4096
356.1,186.5,2.9,12.43175
356.5,186.6,2.9,12.45428
356.4,186.6,2.9,12.47627
356.7,187.0,2.9,12.49842
356.4,187.0,2.9,12.52111
356.3,187.2,2.9,12.54301
356.3,187.4,2.9,12.56484
356.4,187.8,2.9,12.58737
356.4,187.6,2.9,12.60972
356.3,187.7,2.9,12.63182
356.5,188.0,2.9,12.65363
355.9,188.0,2.9,12.67591
356.0,188.6,2.9,12.69841
355.5,189.0,2.9,12.72045
355.9,189.4,2.9,12.74248
354.6,190.3,2.9,12.76505
355.2,189.9,2.9,12.78736
355.4,190.5,2.9,12.8095
355.7,190.7,2.9,12.83141
318.4,157.6,3.7,13.80805
318.1,157.6,3.7,13.83016
316.4,157.6,3.7,13.85256
317.8,157.6,3.7,13.87501
316.7,157.6,3.7,13.8967
317.5,157.6,3.7,13.91972
314.3,157.6,3.7,13.94118
279.2,157.6,3.7,13.9633
264.3,161.2,3.8,13.98583
269.3,160.8,3.8,14.00744
272.9,160.8,3.8,14.02982
275.1,160.8,3.8,14.05177
275.6,160.8,3.8,14.07438
275.1,160.8,3.8,14.09615
274.9,160.8,3.8,14.11841
274.2,160.8,3.8,14.14067
274.1,160.8,3.8,14.16261
274.1,160.8,3.8,14.18528
273.3,160.8,3.8,14.20726
266.1,170.0,4.0,14.22958
265.3,192.0,4.0,14.25163
264.6,191.9,4.0,14.27384
264.3,193.1,4.0,14.2964
263.7,194.1,4.0,14.31861
263.1,194.7,4.0,14.34105
263.4,192.9,4.0,14.36256
263.8,193.1,4.0,14.38541
263.1,193.3,4.0,14.40816
264.5,193.9,4.0,14.42955
265.3,195.0,4.0,14.45151
265.3,198.6,4.0,14.47405
293.4,170.5,4.3,14.49639
330.4,174.2,3.9,14.5185
332.6,157.6,3.7,14.54049
332.5,157.8,3.7,14.563
332.6,157.6,3.7,14.58496
332.0,157.9,3.7,14.6072
333.4,160.8,3.8,14.62938
334.1,161.2,3.8,14.65147
330.4,174.2,3.9,14.67408
332.9,161.0,3.8,14.69617
333.4,161.0,3.8,14.71835
333.7,160.8,3.8,14.74159
334.5,160.8,3.8,14.76276
336.0,160.8,3.8,14.78516
334.0,160.8,3.8,14.80756
335.5,157.6,3.7,14.82975
336.6,160.8,3.8,14.85213
334.7,160.8,3.8,14.87414
274.1,170.0,4.0,14.897
192.2,172.4,4.1,14.91938
182.7,194.5,4.1,14.94206
190.9,171.8,4.1,14.96396
190.4,171.5,4.1,14.98624
204.7,166.0,4.1,15.00797
209.2,166.2,4.1,15.03039
208.5,166.6,4.1,15.05273
191.5,172.1,4.1,15.07467
191.7,172.1,4.1,15.09691
235.9,170.0,4.0,15.11921
262.3,198.2,4.0,15.14154
264.6,197.1,4.0,15.16407
259.9,191.5,4.0,15.18598
260.8,194.6,4.0,15.20822
261.6,198.6,4.0,15.23046
264.1,198.6,4.0,15.25242
263.8,198.6,4.0,15.2747
260.3,196.7,4.0,15.29738
256.0,163.3,3.9,15.31916
254.6,191.2,4.0,15.34157
256.3,198.6,4.0,15.36406
254.0,198.6,4.0,15.3858
253.8,190.3,4.0,15.40786
255.0,170.0,4.0,15.4304
290.4,165.6,4.0,15.45264
255.7,192.8,4.0,15.652
265.3,192.0,4.0,15.67404
265.3,197.4,4.0,15.69634
265.3,194.0,4.0,15.71855
265.3,198.6,4.0,15.74082
265.3,198.6,4.0,15.76295
265.3,198.6,4.0,15.78498
265.3,198.6,4.0,15.80633
265.3,198.6,4.0,15.82859
265.3,198.6,4.0,15.85104
265.3,196.1,4.0,15.87293
265.3,190.0,4.0,15.89534
265.3,187.6,4.0,15.9176
266.4,170.0,4.0,15.94038
265.3,189.9,4.0,15.96245
265.3,189.3,4.0,15.98444
265.3,192.6,4.0,16.00744
265.3,189.3,4.0,16.02893
265.3,192.2,4.0,16.05079
326.9,203.1,2.9,16.07263
326.4,203.7,2.9,16.0956
325.9,204.7,3.0,16.11765
325.2,205.4,3.0,16.13975
324.6,205.9,3.0,16.16207
323.8,206.2,3.0,16.1838
323.2,206.6,3.0,16.20641
322.9,206.9,3.0,16.2291
322.1,207.0,3.0,16.25095
321.8,206.7,3.0,16.27272
322.0,207.3,3.0,16.29539
322.3,207.6,3.0,16.3176
322.5,207.8,3.0,16.33919
322.6,208.4,3.0,16.36201
322.5,209.1,3.0,16.38435
322.4,209.7,3.0,16.40622
322.2,209.7,3.0,16.42875
322.0,209.9,3.0,16.4515
321.7,210.4,3.0,16.47307
321.5,210.9,3.0,16.49558
321.0,211.0,3.0,16.51771
320.7,211.2,3.0,16.54049
320.6,211.4,3.0,16.56298
320.5,211.7,3.0,16.58515
320.4,211.8,3.0,16.60743
320.5,212.2,3.0,16.63002
320.5,212.3,3.0,16.65257
320.6,212.7,3.0,16.67469
320.3,213.1,3.0,16.69653
320.0,213.1,3.0,16.71867
319.7,212.7,3.0,16.74114
319.7,212.9,3.1,16.76334
319.7,212.3,3.0,16.7852
319.6,212.7,3.0,16.80749
319.8,213.5,3.0,16.8296
319.8,214.1,3.0,16.85157
319.6,214.3,3.0,16.87421
319.4,214.9,3.0,16.89591
319.4,215.1,3.0,16.9182
319.2,215.4,3.0,16.94015
319.1,215.6,3.0,16.96234
319.1,216.2,3.0,16.98458
319.2,216.7,3.0,17.00681
319.4,217.1,3.0,17.02905
319.4,217.7,3.0,17.0514
318.6,217.3,3.0,17.07378
318.7,217.3,3.0,17.09595
318.6,217.3,3.0,17.11812
318.1,216.8,3.0,17.14032
318.0,216.7,3.0,17.16231
317.6,216.6,3.0,17.18465
317.3,216.4,3.0,17.20861
317.1,216.2,3.0,17.23023
316.9,215.9,3.1,17.25103
316.5,215.6,3.1,17.2736
316.3,215.3,3.1,17.29539
316.1,214.8,3.1,17.31805
316.2,213.6,3.1,17.34015
316.1,212.5,3.1,17.36193
315.9,211.9,3.1,17.38453
315.6,210.8,3.1,17.40716
315.4,209.9,3.1,17.42919
315.9,209.1,3.1,17.45206
316.1,209.2,3.1,17.4738
315.5,209.5,3.0,17.67349
316.2,210.8,3.1,17.69526
315.6,210.8,3.1,17.71766
314.8,210.2,3.0,17.74016
315.0,210.5,3.1,17.76198
315.1,210.4,3.1,17.78414
315.6,210.8,3.1,17.80688
315.7,210.9,3.1,17.82872
315.8,210.9,3.1,17.85136
316.0,210.8,3.1,17.87305
316.1,210.6,3.0,17.89527
316.0,210.4,3.0,17.91717
316.0,210.1,3.0,17.93984
316.0,210.3,3.0,17.96275
316.1,210.5,3.0,17.98407
316.3,210.5,3.0,18.00627
316.3,210.2,3.0,18.02836
316.5,210.1,3.0,18.05085
317.0,209.9,3.0,18.07325
317.7,209.6,3.0,18.09557
327.3,203.6,3.0,18.25049
329.6,203.1,3.0,18.27284
331.7,201.6,3.0,18.2952
330.4,174.2,3.9,18.31705
330.4,174.2,3.9,18.33963
330.4,174.2,3.9,18.3613
352.5,167.3,3.9,18.38357
346.7,175.9,3.0,18.51749
371.3,153.5,3.7,18.53981
352.4,153.5,3.7,18.56168
348.0,176.4,3.0,18.58396
347.0,177.1,3.0,18.60685
347.3,178.1,3.0,18.63204
347.6,179.3,3.0,18.6508
329.3,153.5,3.7,18.67291
334.9,177.0,3.0,18.69505
335.3,179.0,3.0,18.71764
349.0,183.9,3.0,18.73957
335.9,182.1,3.0,18.76176
336.4,183.4,3.0,18.78396
336.8,184.6,3.0,18.80688
337.1,185.6,3.0,18.82855
337.2,186.3,3.0,18.85074
337.2,186.7,3.0,18.87316
337.2,187.0,3.0,18.89552
337.3,187.3,3.0,18.91732
337.1,187.6,3.0,18.93979
337.5,187.7,3.0,18.96191
351.2,189.7,2.9,18.98407
351.1,189.8,2.9,19.00638
351.3,190.0,2.9,19.02816
351.3,190.1,2.9,19.05088
351.4,189.9,2.9,19.073
351.5,189.5,2.9,19.09524
351.7,189.2,2.9,19.11757
351.7,188.8,3.0,19.13965
352.0,188.3,3.0,19.16217
352.1,187.7,3.0,19.18435
343.9,182.8,2.9,19.47204
342.7,182.4,2.9,19.49445
257.6,163.0,3.9,19.58297
255.3,170.0,4.0,19.60539
264.8,160.8,3.8,19.62777
256.4,162.2,3.9,19.64958
261.7,162.2,3.9,19.67231
257.1,170.0,4.0,19.69397
259.0,170.0,4.0,19.71625
257.7,170.0,4.0,19.73863
261.6,193.1,4.0,19.76104
257.8,189.9,4.0,19.78345
263.2,188.0,4.0,19.80596
268.3,161.5,3.8,19.82809
349.3,179.9,2.9,20.0502
348.1,180.0,2.9,20.07242
348.0,180.2,2.9,20.09479
347.8,180.4,2.9,20.11681
347.8,180.6,2.9,20.13905
333.7,176.6,3.0,20.16104
347.9,181.3,2.9,20.18343
348.1,181.7,2.9,20.2054
348.0,182.0,2.9,20.2275
347.9,182.2,2.9,20.24984
348.2,182.4,2.9,20.27261
334.5,178.1,3.0,20.29472
334.7,178.1,3.0,20.3169
325.6,26.4,5.1,20.33918
320.2,26.9,5.1,20.35944
320.2,27.3,5.2,20.38188
321.5,27.5,5.2,20.40413
317.8,27.4,5.2,20.42651
317.6,27.8,5.2,20.44892
329.5,153.5,3.7,20.47116
329.6,153.5,3.7,20.49385
316.5,28.1,5.2,20.51541
335.0,180.1,3.0,20.53743
334.9,180.3,3.0,20.55976
334.9,180.4,3.0,20.58214
335.0,180.5,3.0,20.6037
334.9,180.4,3.0,20.62639
334.9,180.5,3.0,20.64883
347.0,185.8,2.9,20.67116
342.7,189.2,2.9,20.69336
340.1,190.6,2.9,20.7153
339.3,191.0,2.9,20.73743
339.3,191.0,2.9,20.76006
339.2,190.9,2.9,20.78358
339.1,190.9,2.9,20.80573
339.0,190.8,2.9,20.82606
338.8,190.6,2.9,20.84881
338.6,190.4,2.9,20.87071
338.5,190.2,2.9,20.89336
338.4,189.9,2.9,20.9158
338.2,189.6,2.9,20.93742
338.1,189.5,2.9,20.9594
338.1,189.4,2.9,20.98204
338.1,189.2,2.9,21.00378
338.1,189.1,2.9,21.02634
338.0,188.8,2.9,21.04861
337.9,188.6,2.9,21.07126
337.8,188.7,2.9,21.09363
337.9,188.6,2.9,21.11625
337.8,188.3,2.9,21.13827
337.7,188.0,2.9,21.1606
337.6,187.7,2.9,21.18336
337.4,187.4,2.9,21.2058
337.3,187.2,2.9,21.22811
337.3,187.1,2.9,21.25184
337.2,187.2,2.9,21.27377
337.2,187.1,2.9,21.29466
337.2,187.1,2.9,21.31707
337.2,187.0,2.9,21.33911
337.1,187.0,2.9,21.36096
304.1,153.5,3.7,21.38326
185.7,205.0,5.9,21.49304
200.8,239.4,5.9,21.51533
212.9,226.0,5.9,21.53914
217.2,253.8,5.9,21.56034
248.0,199.5,4.1,21.58243
192.3,211.5,5.9,21.60505
247.9,199.0,4.1,21.62651
247.2,199.0,4.1,21.64868
255.6,198.6,4.0,21.67074
254.1,198.6,4.0,21.69322
259.6,198.6,4.0,21.71577
189.6,203.7,5.9,21.73933
209.6,205.6,5.9,21.75967
210.5,204.7,5.9,21.78241
259.2,198.6,4.0,21.80471
260.3,198.6,4.0,21.82638
251.4,199.1,4.1,21.84843
254.9,198.6,4.0,21.87136
253.9,198.6,4.0,21.89341
254.9,198.6,4.0,21.91545
257.7,198.6,4.0,21.93803
257.1,199.0,4.1,21.96031
261.6,198.6,4.0,21.98227
259.4,163.3,3.9,22.00518
264.5,162.6,3.9,22.0263
262.7,162.7,3.9,22.04914
261.8,162.9,3.9,22.07149
265.5,160.8,3.8,22.0938
271.4,161.7,3.8,22.11562
272.1,160.8,3.8,22.31571
271.0,160.8,3.8,22.33822
273.1,160.8,3.8,22.36024
269.5,162.5,3.9,22.38283
265.3,193.7,4.0,22.40533
274.1,170.0,4.0,22.42637
265.3,189.3,4.0,22.44895
273.6,170.0,4.0,22.4716
272.8,160.8,3.8,22.49372
273.3,160.8,3.8,22.51647
274.2,157.6,3.7,22.53835
273.8,160.8,3.8,22.5606
275.1,160.8,3.8,22.5833
274.7,160.8,3.8,22.60513
283.9,163.7,3.9,22.62738
299.3,162.3,3.9,22.64921
299.7,164.0,3.9,22.67158
301.2,162.9,3.9,22.69348
301.8,162.5,3.9,22.71608
301.4,163.3,3.9,22.73845
301.1,164.2,4.0,22.7602
301.1,164.2,4.0,22.78244
300.8,164.8,4.0,22.8053
300.5,165.1,4.0,22.82729
300.3,165.1,4.0,22.84934
300.7,164.6,4.0,22.87198
300.7,163.9,3.9,22.89408
301.1,163.1,3.9,22.9157
299.4,164.4,4.0,22.93838
299.8,163.9,3.9,22.95974
303.0,163.4,3.9,22.98205
308.8,161.4,3.8,23.00414
306.5,157.6,3.7,23.22661
308.1,157.6,3.7,23.2484
305.4,157.6,3.7,23.27062
306.9,157.6,3.7,23.29266
305.9,157.6,3.7,23.31469
300.2,157.6,3.7,23.33684
231.4,17.0,4.9,23.35916
255.6,13.5,4.5,23.38136
259.0,8.5,4.4,23.40383
257.0,10.3,4.4,23.42561
252.2,9.7,4.4,23.4486
252.0,10.0,4.4,23.47058
252.1,10.7,4.5,23.49249
251.8,8.5,4.4,23.51457
255.4,7.0,4.4,23.53697
255.8,6.0,4.4,23.55953
257.6,5.9,4.4,23.58122
258.9,4.0,4.3,23.60367
259.0,0.6,4.3,23.62562
259.0,-1.7,4.2,23.64814
257.6,0.4,4.3,23.67065
256.3,0.0,4.3,23.69257
259.6,-1.1,4.2,23.71485
260.8,-3.3,4.2,23.73878
249.5,2.2,4.3,23.76074
255.4,-1.5,4.2,23.78181
261.8,-2.9,4.2,23.80352
255.5,1.0,4.3,23.82558
248.0,4.8,4.3,23.84803
250.1,3.0,4.3,23.87023
249.1,0.8,4.3,23.89438
248.8,0.8,4.3,23.91605
249.4,1.9,4.3,23.93641
251.2,-2.3,4.2,23.95884
251.6,0.8,4.3,23.98117
251.4,0.6,4.3,24.00339
245.2,8.5,4.4,24.02596
262.0,-16.5,4.0,24.04975
264.9,-15.7,4.0,24.07243
263.0,-16.8,4.0,24.09298
263.3,-15.5,4.0,24.11487
261.3,-15.2,4.0,24.13755
259.5,-17.0,4.0,24.1591
259.8,-17.4,4.0,24.18172
259.6,-17.4,4.0,24.20559
259.8,-17.9,4.0,24.22695
259.8,-18.1,4.0,24.24822
277.7,-16.9,4.0,24.51614
221.1,-24.3,3.9,24.53855
185.2,-22.6,3.9,24.55894
190.9,-27.8,3.8,24.58111
186.8,-25.8,3.8,24.60411
186.1,-26.9,3.8,24.62645
184.7,-28.3,3.8,24.64848
185.7,-29.6,3.8,24.67273
182.8,-27.6,3.8,24.69466
188.8,-32.9,3.7,24.71467
189.0,-30.1,3.8,24.73706
188.1,-30.2,3.8,24.75955
186.8,-30.6,3.8,24.78122
186.1,-31.0,3.8,24.80458
185.0,-30.9,3.8,24.82797
183.6,-30.4,3.8,24.84948
181.9,-30.8,3.8,24.87124
181.4,-30.3,3.8,24.89282
181.1,-30.4,3.8,24.91529
195.9,-17.8,4.0,24.93737
255.2,-29.3,3.8,24.9593
252.3,-35.2,3.7,24.98359
251.5,-34.5,3.7,25.00578
250.0,-33.8,3.7,25.0268
249.3,-33.6,3.7,25.04859
248.6,-33.3,3.7,25.07129
248.1,-32.6,3.7,25.09294
247.1,-30.2,3.8,25.11566
249.2,-32.1,3.8,25.14
250.2,-29.7,3.8,25.16093
256.6,-29.2,3.8,25.18171
253.4,-39.9,3.6,25.58133
256.7,-34.3,3.7,25.60615
265.2,-23.9,3.9,25.62679
264.7,-24.2,3.9,25.64825
262.3,-24.4,3.9,25.67007
255.0,-21.6,3.9,25.69233
254.7,-20.2,3.9,25.71449
259.4,-25.0,3.9,25.73707
