405.4705,217.2545
405.4615,217.2503
405.4478,217.2504
405.4379,217.2521
405.4279,217.2518
405.4137,217.2568
405.4126,217.2502
405.4,217.2517
405.385,217.2557
405.3806,217.2465
405.3742,217.242
405.3484,217.2522
405.3438,217.2471
410.2778,220.6259
410.2668,220.6272
410.256,220.628
410.2482,220.627
410.2408,220.626
410.2352,220.6186
410.2338,220.6129
410.2301,220.6127
410.2274,220.6133
410.2277,220.6155
410.2206,220.6107
410.2148,220.604
410.2138,220.6041
410.2112,220.6017
410.2095,220.5911
410.2097,220.5869
410.2094,220.5806
410.2081,220.5781
410.2072,220.5696
410.2065,220.5656
410.2081,220.5574
410.2081,220.5556
410.2093,220.5535
410.2122,220.5487
410.2169,220.5484
410.2226,220.5489
410.2309,220.5435
410.2348,220.5459
410.2359,220.5509
410.2398,220.5485
410.245,220.5445
410.2488,220.5438
410.2518,220.5423
410.2567,220.5396
410.2593,220.5422
410.2632,220.5406
410.2658,220.5422
410.2655,220.5448
410.2667,220.5398
410.2677,220.5408
410.2679,220.5407
410.2665,220.5409
410.2658,220.5395
410.2625,220.5395
410.2629,220.5354
410.2639,220.5381
410.2622,220.543
410.2617,220.5419
410.2592,220.5396
410.2592,220.535
410.2588,220.5382
410.2618,220.5374
410.2629,220.5455
410.2714,220.5524
410.2708,220.5526
410.2826,220.5624
410.2939,220.562
410.3049,220.5597
410.3175,220.5611
410.3318,220.561
410.3433,220.5654
410.3568,220.5645
410.3641,220.5685
410.3716,220.5668
410.3726,220.5676
410.3802,220.5711
410.3746,220.5706
405.2812,217.188
405.2836,217.1929
405.234,217.2172
405.2737,217.2212
405.2894,217.2287
405.2881,217.2337
159.9809,271.1094
159.9809,271.1094
159.9809,271.1094
159.9809,271.1094
159.9809,271.1094
159.9809,271.1094
159.9809,271.1094
159.9809,271.1094
159.9809,271.1094
159.9809,271.1094
159.9809,271.1094
159.9809,271.1094
121.8097,263.543
123.1505,269.7776
117.5532,267.7328
120.7649,268.9061
121.1118,269.0328
120.1402,268.6778
123.1505,269.7776
123.1505,269.7776
118.1921,256.786
121.3077,269.1044
120.3215,268.7441
123.0334,269.7348
123.1505,269.7776
123.1505,269.7776
123.1505,269.7776
123.1505,269.7776
123.1505,269.7776
123.1505,269.7776
123.1505,269.7776
123.1505,269.7776
123.1467,269.7742
123.1505,269.7776
123.1505,269.7776
123.1986,270.9391
123.1505,269.7776
123.1505,269.7776
123.1505,269.7776
123.1506,269.7776
123.1505,269.7776
123.1506,269.7776
123.1505,269.7776
123.1505,269.7776
118.375,271.5754
108.297,274.5099
97.67521,279.5714
101.5791,267.5136
97.7964,278.8699
97.96467,277.896
101.5837,267.4875
101.5512,267.6748
101.4995,267.9745
101.5755,267.5346
101.6662,267.0005
101.7464,266.5453
101.7676,266.4226
101.761,266.4612
101.7656,266.4343
101.6622,267.033
101.5962,267.415
406.1324,216.1905
405.0325,218.5924
101.8662,265.8459
102.0676,264.6808
112.5975,255.4429
125.2016,251.0336
122.9729,248.1735
61.17619,163.0523
162.3803,188.7852
162.222,184.9622
162.223,184.9877
165.5209,183.8115
169.5265,179.7538
172.3981,176.5514
174.306,176.6851
177.0678,178.1128
175.0533,178.5797
174.4016,175.7322
172.9168,180.4882
172.0578,180.5608
174.2488,181.8229
173.5789,179.9447
172.7336,180.6935
172.7328,180.4639
174.8278,176.0175
174.5115,178.2583
176.2039,177.6904
173.9133,177.9481
177.4659,179.008
179.9133,172.4209
187.0453,137.0466
235.7242,142.2428
214.9731,130.3561
251.2575,137.163
249.3511,137.7209
245.6001,136.3821
236.1161,134.8068
229.0126,133.0674
237.3658,135.2788
226.0693,133.0316
209.1544,129.0873
232.4122,134.6041
237.2786,136.0899
250.4168,138.7903
250.7727,138.1189
238.8624,136.3168
250.3493,139.0373
253.3891,138.8637
241.8044,137.3078
235.7052,134.8384
247.0857,138.2912
256.0107,140.52
246.4863,137.2306
259.4099,141.9735
263.3584,142.5331
266.1591,141.6108
260.1083,141.2335
243.8058,136.3918
235.0568,134.2993
237.2659,131.253
233.8242,160.3145
234.3058,160.1619
233.8242,160.3145
233.8242,160.3145
233.8242,160.3145
233.8242,160.3145
233.8242,160.3145
233.8242,160.3145
233.8242,160.3145
233.8242,160.3145
233.8242,160.3145
233.8242,160.3145
233.8242,160.3145
233.8242,160.3145
233.8242,160.3145
233.8242,160.3145
233.8242,160.3145
233.8242,160.3145
233.8242,160.3145
233.8242,160.3145
230.4041,160.9621
235.0796,124.0472
233.8242,160.3145
284.351,132.6623
320.0902,141.6223
323.0487,140.9877
321.8963,140.0451
320.8476,140.7605
309.4904,134.7575
317.2751,139.3228
314.5147,140.28
315.8156,140.664
318.4509,140.6208
311.154,137.4614
306.3774,135.5417
306.39,135.6001
301.1277,132.9253
300.1669,133.2752
291.1788,131.9713
288.4268,129.2278
297.1635,132.7239
293.4557,131.4225
299.9275,135.5256
303.5863,135.104
296.5138,138.7336
304.5703,142.6931
308.7945,146.1477
313.2789,148.063
312.5451,147.6177
315.0714,148.5228
311.8814,146.9707
318.3344,149.8754
319.8811,150.1184
317.9827,149.5763
315.8694,149.0694
310.1647,146.2581
314.1693,148.0229
316.8765,148.8727
309.0601,145.8741
308.6222,146.4029
309.4448,146.7299
309.3056,146.7947
307.2305,146.3816
307.1871,146.4139
309.3813,146.7805
309.6499,146.7793
309.3424,146.5522
311.7988,148.1715
315.7692,149.794
312.728,148.9262
315.2226,149.4216
315.7591,149.3067
314.2709,149.3604
314.0832,149.6259
314.8761,149.8587
315.4503,149.9995
315.4749,150.2162
314.6933,150.2806
315.0786,150.3891
315.1563,150.3685
314.1016,149.9601
313.4705,149.792
313.2356,149.8557
310.3937,149.0695
316.8821,149.9161
316.6204,149.9487
315.9631,149.8553
315.3075,149.7469
309.8044,147.5344
307.2667,146.9544
308.8261,147.4428
312.0817,147.4372
310.0357,146.9616
309.6044,147.0609
308.9145,147.0542
310.1451,148.2455
310.7995,148.6251
309.234,148.0466
308.2276,148.0285
308.3595,147.3728
309.7295,147.7042
309.0095,147.4709
308.7427,147.2711
308.3579,146.9418
309.026,147.2011
307.4183,146.7948
307.8141,147.7931
307.0086,147.7078
306.6263,147.5414
303.9331,147.0997
303.9724,147.2817
302.7024,147.0802
303.1638,146.9397
303.3062,147.1128
304.5965,147.4578
305.0006,147.3985
305.7796,147.494
306.093,147.5432
305.9039,147.6167
305.9549,147.6506
309.1409,148.5191
307.3912,146.8718
307.8158,145.9503
311.1758,144.0043
313.0406,144.1866
312.8869,144.2908
312.0822,143.8986
311.2249,143.5756
312.7573,144.0087
311.6727,144.1734
311.8549,144.2322
310.6461,143.8308
311.2785,144.2102
311.2231,144.1687
311.5442,144.646
232.2462,159.3902
232.2461,159.39
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2467,159.3893
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2461,159.3902
232.2462,159.3902
232.2462,159.3902
232.2461,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2461,159.3902
232.2462,159.3902
232.2461,159.3902
232.3033,159.3652
232.2992,159.367
232.3488,159.3454
232.3704,159.3359
232.3137,159.3606
232.3268,159.3549
232.3327,159.3524
232.4232,159.3128
232.4332,159.3084
232.4713,159.2918
232.4069,159.3199
232.4053,159.3206
232.4731,159.291
232.4445,159.3035
232.4245,159.3122
232.5666,159.2502
232.5808,159.2439
232.5441,159.26
232.4561,159.292
232.4622,159.2957
232.463,159.2954
232.4417,159.3047
232.4353,159.3075
232.4248,159.3121
232.4055,159.3205
232.3975,159.324
232.3672,159.3357
232.3405,159.3489
232.3064,159.3638
232.316,159.3596
232.3078,159.3633
232.2899,159.371
232.3322,159.3526
232.3492,159.3451
232.3461,159.3465
232.3314,159.3529
232.3341,159.3517
232.3291,159.3539
232.325,159.3557
232.3285,159.3542
232.3359,159.351
232.3434,159.3477
232.3502,159.3447
232.367,159.3374
232.3686,159.3367
232.3506,159.3445
232.3612,159.3399
232.3641,159.3386
232.325,159.3557
232.3164,159.3595
232.3117,159.3616
232.3094,159.3625
232.2989,159.3671
232.2931,159.3696
232.2892,159.3714
232.2772,159.3766
232.2614,159.3835
232.251,159.388
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2461,159.3902
232.2462,159.3902
232.2462,159.3902
232.2461,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3901
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
232.2462,159.3902
175.6255,94.47224
175.6627,94.7616
176.6993,94.76105
186.677,95.09607
187.6482,95.18648
187.8889,95.32461
188.2128,95.49268
186.9187,94.9204
187.9034,95.42609
186.7509,95.33044
175.0436,94.64561
174.8579,94.71495
175.5468,94.85123
177.9023,94.07799
175.3984,93.0543
175.732,93.16681
169.0891,94.51409
169.3959,94.61021
168.8229,94.62701
169.4578,95.08865
168.3349,94.67886
167.1665,94.20213
168.9465,93.48716
170.2898,93.12314
165.815,92.26534
189.2303,93.80618
190.3382,90.81
193.2475,89.99169
195.9032,89.33025
198.4771,89.78485
196.0981,88.86279
195.5829,88.90382
195.9657,88.97742
195.4575,88.80316
193.0876,88.80695
194.4986,90.36624
195.3247,90.3181
194.7817,90.33569
194.1729,90.34801
193.7904,90.58316
192.2685,90.87094
191.6058,91.1871
191.4381,91.11092
191.6965,91.2142
191.9348,91.22356
196.8298,90.02761
196.8211,90.10587
196.6505,90.07104
196.7248,90.30853
196.342,90.52437
196.4579,90.71185
195.0875,91.04303
194.7992,91.38881
194.7137,91.48177
194.6815,91.36687
195.0645,91.84409
196.37,92.13686
198.2895,92.6624
197.4017,92.18675
196.7839,92.25362
195.7848,92.10748
196.4551,92.2204
196.8294,91.94406
199.7307,92.19159
200.6667,90.40086
215.8392,91.10384
219.4088,92.30361
223.4813,94.94579
218.7712,93.50188
220.4823,93.96005
220.734,94.05318
221.2517,94.28302
220.5165,94.08328
221.8078,93.3755
219.9547,93.93808
220.4263,94.15671
220.0166,92.83683
219.4105,92.64967
218.8,92.45904
218.1856,92.26526
217.5672,92.0687
216.945,91.86959
207.3895,90.79626
215.6897,91.46466
215.0567,91.25951
213.5569,90.75826
210.8348,89.84672
213.138,90.63565
212.492,90.42565
211.5812,90.12778
178.6842,87.5968
163.4973,85.52196
155.3739,86.09699
120.471,82.55977
113.0378,81.11121
113.6615,80.9521
136.8794,87.35697
135.6266,87.43256
125.9253,84.17071
130.912,86.3103
113.5521,81.01218
121.8988,83.45048
125.9372,84.5473
132.9843,86.60709
133.745,86.16822
135.6015,87.11257
131.8791,85.46212
129.6099,84.4066
129.5291,84.30794
121.9199,82.3974
108.9123,78.58069
115.8401,82.48378
108.3869,78.5623
112.0475,79.82021
121.1516,82.64451
124.7727,83.92805
116.9244,80.77041
119.5735,81.73964
120.3538,82.56633
142.627,87.91965
124.2565,84.58994
126.5355,83.86999
121.935,82.44601
139.4345,84.18726
163.7522,86.45537
183.1397,89.88705
193.8108,87.97752
199.1732,89.55756
199.0331,89.62475
201.7628,90.75739
201.5618,90.65257
200.3526,90.38043
200.2383,90.40465
200.4072,90.35661
200.4855,90.31198
200.258,90.23421
199.5015,90.07513
199.0354,89.98236
199.1714,90.08586
199.7593,90.32565
199.0072,89.91407
199.5208,90.3007
199.8586,90.50253
199.2755,90.31566
199.4083,90.37272
199.4501,90.36807
199.7694,90.52002
199.643,90.34911
199.6534,90.27576
198.9317,89.36272
202.625,87.76824
202.0943,87.25397
203.5265,87.29529
203.2811,87.95636
203.2994,87.48058
202.3882,87.44529
202.693,87.40963
203.2143,87.7681
202.9125,88.00292
202.8682,88.06433
202.8369,88.13364
202.8637,88.47055
203.5136,88.581
202.7998,88.16603
202.5056,87.77084
202.6588,88.02934
201.7899,87.29002
203.089,88.56847
202.9915,88.53432
203.0593,88.62568
203.4297,88.37408
203.6408,88.64154
204.0475,88.85361
203.4726,88.40085
201.9163,87.31054
200.8979,86.88467
198.3686,86.00824
198.3366,85.77102
198.5994,85.94186
198.2964,85.66741
196.3887,84.97796
189.2252,85.74072
189.5652,86.65556
188.4208,85.9449
188.9808,87.37232
190.0938,87.71862
189.3555,87.61681
187.9311,87.24158
186.8022,86.59892
187.4618,87.04319
186.97,87.25757
185.4248,87.44286
185.1726,87.42007
184.7833,87.73293
184.2901,87.8147
183.271,87.3698
183.1505,87.47277
182.6548,87.49793
182.1727,87.71587
181.3425,87.69303
171.1824,86.92367
152.1022,84.0598
139.2863,83.12834
123.736,86.47229
117.278,86.64183
117.3243,87.3146
112.6162,85.75658
113.448,86.15108
111.5765,85.15281
102.9017,83.83821
101.0917,83.91814
108.7617,84.89953
105.7087,84.03836
106.6252,84.75974
102.3958,83.94693
103.6969,84.1504
111.098,85.98319
103.6044,83.98505
97.94061,82.68489
108.9132,85.51064
103.647,84.17719
110.542,86.10196
109.1943,85.91132
108.1884,85.93215
116.438,86.95731
110.0984,86.04987
110.6235,85.61111
114.4168,86.82387
102.2087,86.38076
94.18288,88.34814
88.88327,87.45974
89.05247,87.79713
96.32918,89.29507
93.81866,88.32626
88.94095,87.95502
91.38544,87.75939
89.40804,86.93885
89.98079,87.47726
89.4834,87.68131
86.89388,87.03316
87.08517,87.67177
89.18022,87.71783
95.06029,88.28666
91.61617,87.62412
95.64701,81.72884
136.0354,87.8131
146.6066,86.7476
155.0834,84.85604
157.3811,85.6068
162.4309,91.73145
148.6182,86.57887
148.9509,88.64745
151.8003,87.43758
151.8112,87.24249
153.7423,88.09496
150.5264,86.9985
148.9354,86.69761
147.3558,86.32301
147.3502,86.50931
145.3006,85.95724
144.8786,85.97434
144.8183,86.25535
143.5966,86.15008
143.1199,86.13264
147.9967,88.93271
136.3716,86.65705
131.2104,88.14218
129.6287,87.55265
124.7578,86.6484
126.803,87.43435
124.2337,87.02567
126.5348,87.66735
126.0372,87.76308
127.0957,88.3409
129.1451,89.33747
128.7658,89.51192
128.2431,89.70285
128.6686,90.035
128.5581,90.26648
129.9359,91.04223
129.7415,91.38515
130.5264,92.00711
130.6155,92.34614
131.0365,92.86805
131.2733,93.27921
135.1307,94.49222
131.0851,93.48214
129.4683,93.30753
134.4167,94.73601
132.691,94.64156
131.9948,94.87231
129.2355,94.65414
123.416,96.69917
122.9633,97.01706
113.6093,98.79838
106.5419,102.993
109.1855,105.8209
110.7565,108.4332
108.2165,109.2392
107.9838,108.9633
107.0393,108.8588
99.47876,107.545
102.8934,108.3357
103.706,108.5074
96.39854,107.8741
101.7612,108.1983
104.6523,108.2079
102.3877,108.2398
106.3503,108.304
111.7895,109.1885
93.63481,107.3997
104.5903,108.6767
103.7916,108.3018
103.0309,108.204
103.984,108.3488
105.2823,108.5342
99.19218,107.6583
99.20933,108.0916
107.4594,108.4213
111.2999,103.782
111.2456,103.916
117.7292,99.123
117.9376,99.29978
128.3686,101.1252
125.5567,100.7067
122.2102,99.69012
120.2582,99.74664
119.9371,99.14715
119.516,98.37443
119.0628,98.34555
119.1385,98.45816
117.5033,98.56776
117.7497,98.49757
115.35,98.1342
111.9167,98.56147
110.8305,98.52943
112.5977,98.94724
113.5153,99.09486
112.9469,98.99461
114.8508,99.19559
112.7923,99.30668
112.3337,99.10739
115.5591,99.7925
102.2257,98.51782
109.1746,99.00021
108.5065,99.93625
110.0432,99.75365
114.6825,100.4768
114.9748,100.7877
116.5461,101.397
117.151,101.7479
117.6572,102.0548
118.5741,102.4899
119.0353,102.7303
118.9882,102.8921
118.8866,103.3425
117.6552,103.386
117.037,103.5764
116.6565,103.9633
115.7038,104.3971
115.1749,104.8326
114.8757,105.0799
114.5116,105.2617
114.2331,105.504
115.2029,105.9087
114.4417,105.8528
108.9682,104.4888
124.2581,107.683
122.5359,107.145
118.0726,106.1937
119.7599,106.3249
114.0734,105.6858
115.8968,105.9518
118.0342,107.9155
97.55493,105.8397
99.54556,106.9901
91.34182,107.6841
99.32678,107.2462
102.2772,107.858
100.8266,107.2122
94.27574,106.8144
97.3312,107.2094
90.99817,107.381
92.51051,107.5519
92.91496,108.6373
90.62016,108.5024
89.54675,108.4261
89.13957,108.5636
87.47141,108.7065
85.95974,109.0297
92.44034,110.3145
107.0096,110.969
101.3946,111.6335
94.03187,110.7596
151.1224,134.017
92.42331,112.2296
150.9558,134.038
96.50697,113.1235
102.4772,112.8912
150.6204,134.5807
150.532,134.4825
150.4668,134.5048
150.55,134.5172
150.6506,134.4715
150.7424,134.4973
150.7318,134.4805
150.8697,134.4717
150.8316,134.4892
150.9271,134.3666
150.8148,134.397
150.9171,134.3556
150.7078,134.1615
151.2177,134.2765
151.0983,134.3969
151.193,134.5146
150.9754,134.6333
150.8944,134.0983
150.5043,134.4803
150.5137,134.4832
150.4242,134.5132
150.4651,134.4989
150.3389,134.5165
150.9248,134.336
150.4426,134.6963
150.6495,134.5826
150.7135,134.562
150.869,134.5128
150.9419,134.6175
150.7578,134.7284
150.7138,134.6971
150.6502,134.7531
150.723,134.7559
150.8145,134.8104
150.8196,134.879
150.8497,134.9117
150.8691,134.9715
150.8804,135.0086
150.9056,135.0499
150.885,135.0674
150.9337,135.0494
151.0702,134.978
150.8102,134.944
150.8768,134.936
150.9628,134.9191
150.9428,134.9563
150.9581,135.0152
150.9712,135.0684
151.0066,135.0407
150.9685,135.1606
150.9569,135.195
150.9138,135.2458
150.8736,135.2899
150.8407,135.3234
150.7747,135.3551
150.4203,135.4416
150.1347,135.5506
149.7751,135.7513
149.869,135.7321
149.9254,135.7189
149.9709,135.7081
150.1595,135.6551
149.6898,135.765
149.6147,135.7761
149.6718,135.7665
149.9574,135.7005
149.8443,135.7261
149.886,135.7149
149.8948,135.7137
149.8757,135.7177
149.8486,135.7239
149.8471,135.7255
149.6529,135.7516
149.565,135.7659
66.12373,129.1216
149.1245,135.8051
149.4548,135.7837
149.3172,135.8005
149.4038,135.7964
149.3907,135.7977
149.2577,135.8034
75.94017,129.6834
73.47271,129.8901
71.21647,130.0903
72.75374,130.1508
74.46018,130.2245
73.2233,130.0371
71.29477,130.4412
69.6573,130.8069
65.71182,131.0654
65.97294,130.7369
68.43037,131.0159
74.1783,131.7532
72.29053,131.9288
75.17653,132.0854
80.13312,132.6532
81.46282,132.8035
81.76937,133.1909
84.6603,133.3319
83.38728,133.6396
79.29253,133.9373
69.36573,134.0659
69.35532,134.6064
71.42519,134.5631
71.44203,134.6188
71.00216,134.9938
72.17422,134.9537
84.60083,134.2006
77.81038,134.7433
73.25922,135.2895
74.85764,135.3728
74.67978,135.507
76.39421,135.5447
79.93719,135.5223
80.68516,136.2269
81.06619,136.5314
80.99733,136.6739
80.87282,136.8036
80.05624,137.0432
81.30592,136.9725
79.99237,137.2761
81.1973,137.42
83.85464,137.5588
84.6472,137.7209
83.45534,138.1993
84.02828,138.3675
83.87117,138.5814
84.27216,138.6614
85.00393,138.5452
85.02333,138.7469
85.69807,138.9606
86.23412,139.1174
88.25897,139.0941
88.32233,139.3457
88.30177,139.5358
88.61732,139.6711
